BUYER_COUNTY,BUYER_STATE,mme,year,population
NICOLLET,MN,2393.950125000006,2012,32689.0
BECKER,MN,7339.780834087677,2012,32600.0
LE SUEUR,MN,1888.394602500003,2012,27744.0
STEARNS,MN,29057.634451575934,2012,150307.0
KITTSON,MN,465.7127699999992,2012,4547.0
WILKIN,MN,1269.9357675000056,2012,6584.0
LAKE OF THE WOODS,MN,1011.6225075000017,2012,4039.0
CLAY,MN,10124.932188862847,2012,58937.0
MARSHALL,MN,530.8857899999996,2012,9475.0
REDWOOD,MN,1985.3656499999965,2012,16006.0
GOODHUE,MN,9382.131274500256,2012,46144.0
AITKIN,MN,6307.212683625094,2012,16166.0
MAHNOMEN,MN,687.8104874999997,2012,5442.0
GRANT,MN,833.2718624999982,2012,6016.0
ITASCA,MN,14171.107766550425,2012,45052.0
PINE,MN,6351.754706362589,2012,29564.0
LINCOLN,MN,602.7829500000004,2012,5876.0
BIG STONE,MN,1675.9805250000034,2012,5250.0
SWIFT,MN,1180.8866999999989,2012,9764.0
MILLE LACS,MN,14420.829739087869,2012,26004.0
CHISAGO,MN,10807.55237703768,2012,53526.0
HUBBARD,MN,6205.26695250006,2012,20372.0
FARIBAULT,MN,2012.3463375000078,2012,14546.0
NOBLES,MN,2170.284787500011,2012,21349.0
MOWER,MN,9578.425770000173,2012,39115.0
LAC QUI PARLE,MN,547.9379624999995,2012,7240.0
STEELE,MN,6803.511037500098,2012,36524.0
ANOKA,MN,83992.6409047135,2012,331649.0
PIPESTONE,MN,2864.3496600000126,2012,9536.0
OLMSTED,MN,33719.07612090053,2012,144507.0
RAMSEY,MN,131547.15094773992,2012,510885.0
ISANTI,MN,12312.008591362612,2012,38004.0
MEEKER,MN,3717.9583650000172,2012,23262.0
NORMAN,MN,744.0580125000008,2012,6796.0
BELTRAMI,MN,6740.3044725001755,2012,44652.0
CARVER,MN,16128.624655200305,2012,91355.0
OTTER TAIL,MN,12284.77759020042,2012,57381.0
WINONA,MN,13840.604011537705,2012,51481.0
LYON,MN,3149.9485165875103,2012,25714.0
BLUE EARTH,MN,11893.63282500019,2012,63991.0
BROWN,MN,4428.4344750000455,2012,25772.0
KANABEC,MN,3344.3923875000123,2012,16255.0
SAINT LOUIS,MN,73217.35260926544,2012,200150.0
YELLOW MEDICINE,MN,1270.0532377125035,2012,10357.0
SIBLEY,MN,1304.7623702250028,2012,15189.0
LAKE,MN,2102.135887500005,2012,10849.0
ROCK,MN,1621.7663400000056,2012,9620.0
COTTONWOOD,MN,2136.205216575008,2012,11665.0
PENNINGTON,MN,4658.604322725073,2012,13950.0
COOK,MN,1252.673122500002,2012,5206.0
CROW WING,MN,17368.203496350412,2012,62521.0
DAKOTA,MN,87403.90687192601,2012,399443.0
RENVILLE,MN,1062.266107725002,2012,15653.0
HENNEPIN,MN,288774.03771634644,2012,1158039.0
WASHINGTON,MN,59149.10630699992,2012,238721.0
WABASHA,MN,2500.980412500005,2012,21636.0
WASECA,MN,2062.5646500000107,2012,19089.0
MORRISON,MN,7074.161186587655,2012,33173.0
KANDIYOHI,MN,6984.580087500236,2012,42150.0
STEVENS,MN,1316.0702249999993,2012,9712.0
WRIGHT,MN,27426.19246785088,2012,124737.0
BENTON,MN,8300.374264312704,2012,38560.0
WATONWAN,MN,1173.2811375000013,2012,11177.0
SHERBURNE,MN,14363.560701112969,2012,88558.0
KOOCHICHING,MN,3942.216712500027,2012,13293.0
FILLMORE,MN,1386.5845499999984,2012,20880.0
HOUSTON,MN,1300.085775000003,2012,19001.0
DOUGLAS,MN,10577.681932500238,2012,36167.0
CARLTON,MN,12874.926823837532,2012,35304.0
FREEBORN,MN,4722.8199413625425,2012,31188.0
POLK,MN,7404.450630000219,2012,31426.0
CHIPPEWA,MN,1924.500937499999,2012,12327.0
SCOTT,MN,20519.543558400463,2012,130689.0
MARTIN,MN,4891.526205000046,2012,20727.0
GASCONADE,MO,3053.051872500003,2006,15479.0
JACKSON,MO,151087.58333284408,2006,660539.0
WAYNE,MO,2200.896129000007,2006,13429.0
MONROE,MO,579.9272399999992,2006,9219.0
CRAWFORD,MO,6039.588004500056,2006,24373.0
MARIES,MO,1737.5030324999993,2006,9235.0
DENT,MO,5183.61430950002,2006,15419.0
CARTER,MO,1453.2740250000022,2006,6030.0
PLATTE,MO,14149.59319708771,2006,83913.0
GREENE,MO,104464.688317376,2006,263046.0
SHANNON,MO,759.5850375000003,2006,8313.0
LAWRENCE,MO,9796.324116000174,2006,37779.0
BUCHANAN,MO,38069.92877117629,2006,86543.0
LIVINGSTON,MO,7815.57000000006,2006,14717.0
GRUNDY,MO,2419.1628599999967,2006,10187.0
HARRISON,MO,1999.8100875000061,2006,8870.0
MERCER,MO,538.9741500000001,2006,3668.0
BARRY,MO,13435.083294862978,2006,35756.0
RAY,MO,4813.231960500003,2006,23842.0
STONE,MO,10239.168238500142,2006,31546.0
CHRISTIAN,MO,23049.790993088525,2006,69394.0
CLAY,MO,51880.967897953604,2006,206369.0
BENTON,MO,7137.794877000079,2006,18749.0
HOWELL,MO,20771.64226200061,2006,39067.0
POLK,MO,13352.924277450305,2006,30053.0
STODDARD,MO,11165.334246487715,2006,30314.0
MISSISSIPPI,MO,4676.565551362508,2006,14033.0
SAINT CHARLES,MO,58581.37096565409,2006,337952.0
BUTLER,MO,26092.682345813173,2006,42246.0
RIPLEY,MO,6835.275382500057,2006,14049.0
OREGON,MO,2777.0250374999987,2006,10669.0
CAPE GIRARDEAU,MO,22528.734109813242,2006,72941.0
REYNOLDS,MO,2114.790247725006,2006,6707.0
PIKE,MO,5656.9009384875535,2006,18707.0
MONTGOMERY,MO,2078.9073690000064,2006,12242.0
WASHINGTON,MO,9008.11521150006,2006,24619.0
SAINTE GENEVIEVE,MO,1790.6476800000073,2006,18263.0
BOLLINGER,MO,1758.9585750000006,2006,12496.0
PEMISCOT,MO,5813.1340334260485,2006,18953.0
NEW MADRID,MO,2705.261417362501,2006,18821.0
CAMDEN,MO,12899.773786312839,2006,41832.0
LAFAYETTE,MO,4506.466260000012,2006,33288.0
NODAWAY,MO,3230.059627500005,2006,22698.0
JASPER,MO,36214.818929815134,2006,112030.0
IRON,MO,2078.845429499997,2006,10710.0
PHELPS,MO,28995.393567501163,2006,44025.0
JOHNSON,MO,6760.3087365000965,2006,51500.0
NEWTON,MO,6905.552840362563,2006,56671.0
WEBSTER,MO,8373.871927500177,2006,34692.0
HICKORY,MO,2288.895409500004,2006,9518.0
CHARITON,MO,675.8862000000007,2006,8013.0
ANDREW,MO,2420.3342387249945,2006,16861.0
SHELBY,MO,785.6787630000006,2006,6533.0
OZARK,MO,2180.124022500003,2006,9667.0
ATCHISON,MO,989.7873827250012,2006,5908.0
HOLT,MO,527.1606827249999,2006,4976.0
DADE,MO,2419.4853269999962,2006,7974.0
CALDWELL,MO,395.0997749999997,2006,9343.0
LEWIS,MO,766.0389000000017,2006,10286.0
GENTRY,MO,763.121227500001,2006,6776.0
OSAGE,MO,736.6936980000003,2006,13687.0
HOWARD,MO,756.0103665000007,2006,10089.0
CLARK,MO,885.230685000004,2006,7206.0
CARROLL,MO,2031.687127725002,2006,9743.0
SULLIVAN,MO,1466.9670585000038,2006,6783.0
DEKALB,MO,731.7022005000003,2006,12882.0
SCOTLAND,MO,632.8581705000003,2006,4823.0
PUTNAM,MO,431.5292363624995,2006,5167.0
RALLS,MO,4.5405,2006,10092.0
DAVIESS,MO,496.55015549999916,2006,8331.0
CEDAR,MO,4212.072744000005,2006,14229.0
VERNON,MO,4693.44493500002,2006,20715.0
LINN,MO,2884.813811999998,2006,12928.0
TANEY,MO,16763.437370000604,2006,46200.0
SALINE,MO,3497.9353514999907,2006,23008.0
MCDONALD,MO,4797.733086225006,2006,22977.0
PULASKI,MO,14307.199672500155,2006,46482.0
COLE,MO,22707.40685895084,2006,73509.0
RANDOLPH,MO,3836.5220882249873,2006,25480.0
MILLER,MO,4422.349768087503,2006,24759.0
COOPER,MO,2668.098712499995,2006,17547.0
DOUGLAS,MO,2196.752447175009,2006,13573.0
LINCOLN,MO,8191.679224087626,2006,49117.0
DALLAS,MO,3865.804028999983,2006,16580.0
BATES,MO,3519.4823789999878,2006,17193.0
WARREN,MO,3897.4163729999846,2006,30175.0
TEXAS,MO,5427.137157000044,2006,25385.0
MADISON,MO,3204.789685499996,2006,12130.0
BARTON,MO,3482.194742999997,2006,12972.0
MORGAN,MO,4512.177406500015,2006,20570.0
MACON,MO,2635.1085014999962,2006,15562.0
PERRY,MO,2820.7987088625014,2006,18672.0
WRIGHT,MO,6087.965487000084,2006,18554.0
CLINTON,MO,6732.479354175062,2006,20347.0
SCOTT,MO,18856.11292200032,2006,39626.0
LACLEDE,MO,10749.632712000279,2006,34937.0
KNOX,MO,0.608427,2006,4158.0
MONITEAU,MO,1295.7832064999984,2006,15340.0
MARION,MO,6907.644517000084,2006,28468.0
HENRY,MO,10094.868444862605,2006,22556.0
SAINT LOUIS,MO,190038.95915939345,2006,1002050.0
JEFFERSON,MO,48725.116237803035,2006,213105.0
DUNKLIN,MO,12224.633418000292,2006,32388.0
CASS,MO,21285.00707881335,2006,94494.0
ADAIR,MO,6124.949180500077,2006,25007.0
PETTIS,MO,7388.409816000086,2006,40937.0
FRANKLIN,MO,25961.90769886353,2006,99341.0
CALLAWAY,MO,6261.331308000092,2006,43118.0
BOONE,MO,26546.10056700106,2006,152784.0
AUDRAIN,MO,4006.0331544999813,2006,25869.0
SAINT LOUIS CITY,MO,43741.12582521481,2006,320131.0
SAINT FRANCOIS,MO,38885.888553226614,2006,62917.0
SAINT CLAIR,MO,833.0979750000009,2006,9694.0
SAINTE GENEVIEVE,MO,2117.590612500009,2007,18293.0
ANDREW,MO,2456.042736000001,2007,16834.0
JOHNSON,MO,6892.417606362603,2007,51750.0
DENT,MO,6118.942258612578,2007,15344.0
MARION,MO,7339.70453450013,2007,28365.0
NEWTON,MO,8463.527744850082,2007,57470.0
WASHINGTON,MO,9639.617826000069,2007,24856.0
ADAIR,MO,6775.423243725136,2007,24983.0
WEBSTER,MO,10744.7569635378,2007,35477.0
CEDAR,MO,4164.508588499991,2007,14169.0
KNOX,MO,0.3027,2007,4152.0
CLAY,MO,56701.5315738042,2007,211179.0
RANDOLPH,MO,4934.43921093753,2007,25597.0
TANEY,MO,20673.809338950592,2007,48020.0
NEW MADRID,MO,2923.4413358625043,2007,18780.0
LACLEDE,MO,12061.554619500437,2007,35333.0
CASS,MO,24811.851618501045,2007,96845.0
CARTER,MO,1471.2773152125023,2007,6117.0
BOONE,MO,31777.593621313965,2007,155666.0
PEMISCOT,MO,9183.287731725122,2007,18788.0
MILLER,MO,4783.780216575008,2007,24843.0
LAFAYETTE,MO,5018.3648477250235,2007,33186.0
SALINE,MO,4201.491468225006,2007,23029.0
BOLLINGER,MO,2102.049795675003,2007,12554.0
MARIES,MO,2716.5748160999983,2007,9281.0
PULASKI,MO,14614.278581587736,2007,47357.0
LIVINGSTON,MO,8760.397687500072,2007,14852.0
SHANNON,MO,1076.3415000000043,2007,8402.0
CHARITON,MO,774.8786250000011,2007,7900.0
JACKSON,MO,180045.85915650692,2007,662995.0
SAINT CLAIR,MO,884.6374125000017,2007,9802.0
ATCHISON,MO,1151.5489020375023,2007,5909.0
GASCONADE,MO,4182.922726500006,2007,15450.0
HOLT,MO,345.72828749999985,2007,4997.0
CAMDEN,MO,15566.192391000559,2007,42744.0
JASPER,MO,40071.066523766174,2007,113754.0
CALDWELL,MO,409.6841249999997,2007,9395.0
POLK,MO,15133.755003187933,2007,30576.0
MERCER,MO,607.8913125000003,2007,3684.0
SAINT FRANCOIS,MO,44543.1026262021,2007,63636.0
PLATTE,MO,16585.725547362814,2007,85656.0
NODAWAY,MO,3485.4025859999933,2007,22804.0
GRUNDY,MO,3164.0979608625044,2007,10199.0
BUCHANAN,MO,41519.13398920175,2007,87740.0
AUDRAIN,MO,4439.483363362527,2007,25658.0
HARRISON,MO,2312.204437500001,2007,8951.0
GENTRY,MO,909.7229460000027,2007,6758.0
OZARK,MO,1977.838482000005,2007,9655.0
BARRY,MO,15876.736663088052,2007,35844.0
BENTON,MO,8286.849994500117,2007,19025.0
MONTGOMERY,MO,2653.341900000005,2007,12299.0
CHRISTIAN,MO,27220.84541558857,2007,72545.0
SAINT LOUIS,MO,212116.46883066293,2007,999389.0
DADE,MO,2459.110381500007,2007,7969.0
STONE,MO,11838.092464575162,2007,31966.0
DUNKLIN,MO,14205.103058262865,2007,32255.0
DAVIESS,MO,525.7313519999993,2007,8309.0
MCDONALD,MO,5392.842010475024,2007,22996.0
PHELPS,MO,34630.40978557648,2007,44300.0
REYNOLDS,MO,2430.145862362505,2007,6736.0
HOWELL,MO,21391.80749208809,2007,39391.0
LAWRENCE,MO,9953.833152000136,2007,38323.0
GREENE,MO,112029.4177121776,2007,267576.0
RAY,MO,5364.18233550005,2007,23712.0
PIKE,MO,6775.085377350098,2007,18588.0
COLE,MO,23200.698858450887,2007,73977.0
HOWARD,MO,860.5408073625015,2007,10079.0
CRAWFORD,MO,6711.403966125085,2007,24689.0
WARREN,MO,5033.224368000039,2007,31152.0
SCOTLAND,MO,778.3994055000011,2007,4830.0
HENRY,MO,10974.156669000147,2007,22474.0
TEXAS,MO,5529.420401362559,2007,25490.0
MISSISSIPPI,MO,5379.65886750001,2007,14058.0
CLARK,MO,1159.9659585000054,2007,7212.0
PERRY,MO,3178.017405225,2007,18961.0
MADISON,MO,3559.885721999993,2007,12310.0
LEWIS,MO,966.5431875000037,2007,10286.0
DEKALB,MO,626.4226035000003,2007,12921.0
MONITEAU,MO,1487.7931584000025,2007,15416.0
SCOTT,MO,22212.999988613,2007,39509.0
HICKORY,MO,1967.0626335000063,2007,9594.0
BARTON,MO,3918.9785954999847,2007,12769.0
RIPLEY,MO,6550.281216000039,2007,14059.0
MORGAN,MO,5385.467227500045,2007,20716.0
COOPER,MO,3405.7667249999818,2007,17693.0
BUTLER,MO,28166.831766788106,2007,42109.0
SULLIVAN,MO,1505.697348000007,2007,6706.0
CALLAWAY,MO,6759.9538800001255,2007,43414.0
SAINT LOUIS CITY,MO,48050.03466759039,2007,317959.0
MACON,MO,2843.5454205,2007,15533.0
CARROLL,MO,2553.545816625008,2007,9622.0
WAYNE,MO,2616.216890999996,2007,13356.0
SAINT CHARLES,MO,69422.37276130599,2007,345395.0
STODDARD,MO,11934.585353212737,2007,30253.0
JEFFERSON,MO,54186.496299303486,2007,214948.0
FRANKLIN,MO,31414.35293025142,2007,100265.0
BATES,MO,3951.488399999999,2007,17189.0
VERNON,MO,5587.9350900001045,2007,20746.0
MONROE,MO,831.5518799999996,2007,9216.0
IRON,MO,2932.2841499999968,2007,10681.0
DOUGLAS,MO,2796.3611580000056,2007,13637.0
LINN,MO,3323.298550500001,2007,12875.0
SHELBY,MO,824.4221475000003,2007,6500.0
CLINTON,MO,6137.1416740875375,2007,20774.0
WRIGHT,MO,6289.120165500072,2007,18713.0
OREGON,MO,2936.8777624500012,2007,10685.0
LINCOLN,MO,8821.271749500174,2007,50758.0
DALLAS,MO,4117.1470679999775,2007,16953.0
PUTNAM,MO,537.4733430000001,2007,5047.0
CAPE GIRARDEAU,MO,24756.537346588375,2007,73510.0
OSAGE,MO,931.6299629999993,2007,13648.0
PETTIS,MO,8396.761899000137,2007,41239.0
DUNKLIN,MO,16544.39121135035,2008,32158.0
LIVINGSTON,MO,9807.613575000098,2008,14929.0
ANDREW,MO,2783.7859485000067,2008,16924.0
VERNON,MO,5793.183144000138,2008,20891.0
HOLT,MO,385.68896249999983,2008,4926.0
FRANKLIN,MO,37524.156303901735,2008,101149.0
WAYNE,MO,3244.0889850000103,2008,13397.0
CAMDEN,MO,17450.369998950653,2008,43462.0
GRUNDY,MO,3691.056562500005,2008,10196.0
CALLAWAY,MO,7360.886625000157,2008,43855.0
LINN,MO,3843.0873524999934,2008,12788.0
BARRY,MO,17434.472973225653,2008,35935.0
LEWIS,MO,1205.3143125000051,2008,10196.0
PERRY,MO,3382.6829492250013,2008,18976.0
CHARITON,MO,771.9736990875003,2008,7829.0
MERCER,MO,689.0034375000001,2008,3748.0
WRIGHT,MO,6666.550767000092,2008,18904.0
MONITEAU,MO,1669.3912847625033,2008,15424.0
OSAGE,MO,956.1333345000003,2008,13753.0
HARRISON,MO,2555.450287500003,2008,8956.0
ATCHISON,MO,1219.8131415750015,2008,5798.0
OZARK,MO,2021.960242500009,2008,9718.0
RANDOLPH,MO,5938.9628145750585,2008,25597.0
MACON,MO,3014.2297980000044,2008,15512.0
SALINE,MO,4832.744689500025,2008,22967.0
LAWRENCE,MO,10456.715452500146,2008,38508.0
PUTNAM,MO,763.2153869999997,2008,5028.0
OREGON,MO,3097.6240874999994,2008,10697.0
MONROE,MO,956.7570375,2008,9157.0
LAFAYETTE,MO,5811.16223250005,2008,33434.0
LINCOLN,MO,12081.96471300017,2008,51847.0
REYNOLDS,MO,1854.136162500004,2008,6688.0
DALLAS,MO,4351.24072050001,2008,16955.0
DOUGLAS,MO,2895.0560509875068,2008,13800.0
DADE,MO,2243.6623035000084,2008,7951.0
PULASKI,MO,14578.898002500284,2008,48300.0
AUDRAIN,MO,4441.284754987522,2008,25774.0
MONTGOMERY,MO,3155.615512500009,2008,12273.0
IRON,MO,3988.399837500018,2008,10667.0
DENT,MO,6774.638555025092,2008,15495.0
COOPER,MO,4286.4009974999935,2008,17502.0
COLE,MO,24446.16816131352,2008,74760.0
HICKORY,MO,2165.476320000006,2008,9592.0
CRAWFORD,MO,7547.443436100136,2008,24698.0
MARIES,MO,3616.9331035875066,2008,9191.0
CARTER,MO,1623.9634804500065,2008,6122.0
STONE,MO,13384.096522800231,2008,32119.0
CHRISTIAN,MO,28980.43142145117,2008,74705.0
SAINT LOUIS,MO,229163.2492405275,2008,998331.0
SAINT CLAIR,MO,1299.4092000000014,2008,9757.0
MORGAN,MO,6151.867027500076,2008,20745.0
CEDAR,MO,4608.258015862522,2008,14120.0
BARTON,MO,4829.904808500022,2008,12589.0
CLINTON,MO,7695.53014736258,2008,20781.0
MILLER,MO,5101.8874743000315,2008,24867.0
JOHNSON,MO,7144.536261000128,2008,51889.0
MADISON,MO,3918.3067080000014,2008,12396.0
ADAIR,MO,7197.307329862669,2008,25399.0
NEWTON,MO,9507.373123575146,2008,57600.0
TEXAS,MO,5204.1171750000485,2008,25597.0
SCOTLAND,MO,793.0895760000012,2008,4818.0
WARREN,MO,7129.431031500108,2008,31975.0
HENRY,MO,11396.32255436269,2008,22291.0
TANEY,MO,22230.85386150081,2008,49711.0
CLARK,MO,1868.6087010000078,2008,7168.0
BENTON,MO,7353.894825000116,2008,19046.0
JEFFERSON,MO,59859.690762003695,2008,216409.0
MCDONALD,MO,4987.083467212524,2008,22943.0
RIPLEY,MO,7330.808697000059,2008,14039.0
JASPER,MO,40891.74330012866,2008,115144.0
PHELPS,MO,38982.47842950157,2008,44200.0
NODAWAY,MO,3675.3680024999817,2008,23026.0
SAINT FRANCOIS,MO,51924.08802742715,2008,64280.0
MISSISSIPPI,MO,5719.384614862521,2008,14087.0
CALDWELL,MO,525.4650000000001,2008,9359.0
GREENE,MO,121880.59148448975,2008,270901.0
CASS,MO,29348.052239713506,2008,98095.0
SCOTT,MO,22963.80786243793,2008,39293.0
RAY,MO,5937.776887500062,2008,23764.0
SAINT LOUIS CITY,MO,56080.834180415506,2008,317955.0
CAPE GIRARDEAU,MO,28190.597725088443,2008,74141.0
CLAY,MO,63143.73419581731,2008,215142.0
DAVIESS,MO,597.1428,2008,8330.0
BOONE,MO,38243.83381400187,2008,158089.0
DEKALB,MO,849.7801275000016,2008,12833.0
PIKE,MO,7037.244816000094,2008,18602.0
CARROLL,MO,2727.142573350005,2008,9451.0
WASHINGTON,MO,9158.494384500074,2008,25113.0
MARION,MO,9173.10333000015,2008,28550.0
SULLIVAN,MO,1721.2605150000077,2008,6736.0
HOWARD,MO,1263.1349220000025,2008,10138.0
GENTRY,MO,1106.5757400000057,2008,6806.0
NEW MADRID,MO,3327.0772834875092,2008,18805.0
SAINTE GENEVIEVE,MO,2197.7225250000065,2008,18186.0
BOLLINGER,MO,2524.315835887509,2008,12429.0
SHELBY,MO,728.9253765000003,2008,6421.0
PEMISCOT,MO,12146.323740500113,2008,18552.0
GASCONADE,MO,4807.417905000027,2008,15309.0
BUTLER,MO,30498.27528510083,2008,42351.0
POLK,MO,16093.289852587759,2008,30790.0
LACLEDE,MO,13352.985641362857,2008,35518.0
PETTIS,MO,9777.223787000179,2008,41565.0
JACKSON,MO,205158.02855175835,2008,665427.0
STODDARD,MO,12630.585522350259,2008,30062.0
WEBSTER,MO,11578.713285862756,2008,35938.0
BUCHANAN,MO,45383.20044281432,2008,88317.0
HOWELL,MO,17826.804064875454,2008,39910.0
BATES,MO,4893.678566362513,2008,17194.0
SAINT CHARLES,MO,77682.95182483221,2008,351179.0
PLATTE,MO,19086.47520803799,2008,87003.0
SHANNON,MO,1214.1499500000016,2008,8420.0
PEMISCOT,MO,12755.848410000082,2009,18586.0
GENTRY,MO,1213.024593862505,2009,6249.0
FRANKLIN,MO,42200.369604976746,2009,99866.0
SHELBY,MO,733.1476125000014,2009,6457.0
HOWELL,MO,19661.40473362556,2009,38561.0
WASHINGTON,MO,10233.23112067508,2009,24230.0
WRIGHT,MO,7740.158276362566,2009,18082.0
JACKSON,MO,216565.88133437946,2009,689651.0
BARRY,MO,18687.77163907556,2009,35905.0
SULLIVAN,MO,2244.5139750000085,2009,6842.0
DENT,MO,8168.806528387598,2009,15036.0
NEW MADRID,MO,3591.988995225025,2009,17723.0
AUDRAIN,MO,4456.8319215375295,2009,25754.0
RANDOLPH,MO,5778.571774987539,2009,25528.0
PHELPS,MO,47072.235770439314,2009,42249.0
MCDONALD,MO,5153.289589762535,2009,22890.0
PULASKI,MO,17190.936828862934,2009,44684.0
SALINE,MO,4764.150615000031,2009,22749.0
SHANNON,MO,1750.2081375000055,2009,8310.0
VERNON,MO,6890.4965856751905,2009,20127.0
JEFFERSON,MO,67082.56542889132,2009,215386.0
MARIES,MO,3561.4924247250106,2009,8954.0
BOLLINGER,MO,2866.9754184000108,2009,12037.0
OZARK,MO,1652.3748300000077,2009,9360.0
CASS,MO,31317.080206575887,2009,97203.0
PERRY,MO,3782.5211288625096,2009,18638.0
SAINTE GENEVIEVE,MO,1926.6509625000049,2009,17758.0
MONROE,MO,1157.8808625000022,2009,9141.0
SAINT FRANCOIS,MO,51986.416906764316,2009,62734.0
LAFAYETTE,MO,6511.156537500107,2009,32741.0
LINN,MO,4330.9526999999935,2009,12765.0
PETTIS,MO,9983.222587725251,2009,40789.0
LACLEDE,MO,16403.803053862892,2009,35046.0
JOHNSON,MO,8304.580365000173,2009,51997.0
DEKALB,MO,1081.486537500002,2009,12235.0
BOONE,MO,38076.8752875015,2009,151836.0
COOPER,MO,2496.2958899999962,2009,17371.0
STODDARD,MO,13237.534974075188,2009,29524.0
WARREN,MO,8658.360720000122,2009,30249.0
SCOTLAND,MO,975.6812925000012,2009,4790.0
SAINT LOUIS CITY,MO,65038.12624361593,2009,355078.0
SAINT CHARLES,MO,82032.77637180846,2009,342562.0
MISSISSIPPI,MO,6833.862285000047,2009,13498.0
WAYNE,MO,3297.0644625000155,2009,12593.0
DUNKLIN,MO,19894.306031587705,2009,31528.0
TEXAS,MO,6690.240675000083,2009,24477.0
CEDAR,MO,4896.528397725054,2009,13790.0
RAY,MO,6428.458995000054,2009,23507.0
BARTON,MO,5717.136907500058,2009,12695.0
BUTLER,MO,30729.840489750426,2009,41293.0
MADISON,MO,3792.455925000012,2009,12226.0
CLARK,MO,1718.125762500008,2009,7178.0
CALLAWAY,MO,8257.595715000167,2009,43192.0
RIPLEY,MO,7360.889655000051,2009,13523.0
SCOTT,MO,23914.9769152131,2009,40753.0
BATES,MO,5281.656431812537,2009,16906.0
IRON,MO,4258.111612500025,2009,10083.0
CRAWFORD,MO,8526.928716787643,2009,23825.0
DOUGLAS,MO,3138.1763704500045,2009,13470.0
MORGAN,MO,6374.129767500083,2009,20608.0
DAVIESS,MO,759.1122750000007,2009,8061.0
LINCOLN,MO,14031.96709350022,2009,50926.0
OREGON,MO,2982.018637499998,2009,10321.0
PUTNAM,MO,963.0161324999992,2009,4906.0
MACON,MO,2963.7640575,2009,15456.0
SAINT LOUIS,MO,257687.50955182035,2009,994923.0
CAPE GIRARDEAU,MO,32281.451704538114,2009,72621.0
LEWIS,MO,1575.8319300000067,2009,9951.0
DALLAS,MO,5344.355512500077,2009,16579.0
HENRY,MO,11999.140868175124,2009,22294.0
GASCONADE,MO,4873.920225000025,2009,15327.0
MONITEAU,MO,1944.6483799875045,2009,15081.0
MILLER,MO,5089.119840000029,2009,24731.0
HOWARD,MO,918.5393250000003,2009,9859.0
STONE,MO,14180.77254930022,2009,31186.0
CARROLL,MO,3078.3208697625078,2009,9816.0
ADAIR,MO,8770.741278862657,2009,24801.0
LAWRENCE,MO,10761.417442500157,2009,37351.0
CLINTON,MO,6470.553412500059,2009,20810.0
GREENE,MO,133126.9901291028,2009,262887.0
BENTON,MO,7661.036062500077,2009,18458.0
PIKE,MO,4892.563687500039,2009,18514.0
SAINT CLAIR,MO,1648.0986375000045,2009,9379.0
CHRISTIAN,MO,27844.996481813407,2009,72551.0
PLATTE,MO,19107.652282950457,2009,87461.0
CALDWELL,MO,704.1667202250011,2009,9192.0
OSAGE,MO,686.2482374999997,2009,13421.0
POLK,MO,18965.550044250387,2009,29983.0
MONTGOMERY,MO,3188.494316362513,2009,11884.0
CHARITON,MO,790.4896500000003,2009,7777.0
REYNOLDS,MO,1636.472625000004,2009,6367.0
ANDREW,MO,2608.0734375000056,2009,16831.0
COLE,MO,26067.258964313693,2009,73737.0
CAMDEN,MO,18081.57493316312,2009,40150.0
HOLT,MO,353.32908749999984,2009,4937.0
JASPER,MO,44090.298628841454,2009,114756.0
HARRISON,MO,2553.6228374999964,2009,8750.0
CLAY,MO,65915.80199216683,2009,217596.0
NODAWAY,MO,3794.6456519999847,2009,22058.0
ATCHISON,MO,1262.070736800002,2009,6078.0
GRUNDY,MO,4128.827677500002,2009,10088.0
MERCER,MO,1014.7822500000017,2009,3474.0
BUCHANAN,MO,50157.927028801845,2009,88476.0
LIVINGSTON,MO,10815.040256812563,2009,14143.0
MARION,MO,10041.923430000152,2009,28241.0
NEWTON,MO,10563.160054312653,2009,55694.0
HICKORY,MO,2083.689300000007,2009,9022.0
CARTER,MO,1475.7535875000067,2009,5894.0
DADE,MO,1800.7031400000092,2009,7503.0
WEBSTER,MO,12334.560378862718,2009,35635.0
TANEY,MO,25055.43750386332,2009,45732.0
WORTH,MO,9.130575,2009,2058.0
SAINT CLAIR,MO,2076.1411500000067,2010,9757.0
MADISON,MO,4217.546745000021,2010,12269.0
LAFAYETTE,MO,7499.876782500148,2010,33313.0
WRIGHT,MO,10771.670835450248,2010,18731.0
RANDOLPH,MO,6166.1086177125635,2010,25495.0
RIPLEY,MO,7827.19247272506,2010,14057.0
ATCHISON,MO,1093.8368443125003,2010,5811.0
