BUYER_COUNTY,BUYER_STATE,mme,quantity,year
WAYNE,KY,7481.690557487564,4664.0,2006
ROWAN,KY,5884.430450000068,4641.0,2006
TAYLOR,KY,6050.049116900063,3766.0,2006
PENDLETON,KY,2465.622074,1568.0,2006
HANCOCK,KY,617.7422999999999,370.0,2006
JEFFERSON,KY,245518.290545245,157162.0,2006
CAMPBELL,KY,32960.61154340125,21003.0,2006
CARROLL,KY,3403.223362499992,2408.0,2006
FAYETTE,KY,71208.52512480608,55710.0,2006
PERRY,KY,26753.558666500216,14926.0,2006
FULTON,KY,3101.661266362507,2642.0,2006
HENRY,KY,2438.602406625003,1350.0,2006
BELL,KY,25388.81274450048,15979.0,2006
WOLFE,KY,2186.076353500008,1637.0,2006
ROCKCASTLE,KY,7370.172682000048,3804.0,2006
ANDERSON,KY,5399.414087500041,4251.0,2006
GRAYSON,KY,12665.988627812574,6941.0,2006
WHITLEY,KY,46601.11247900126,25041.0,2006
CASEY,KY,1576.8606250000034,1823.0,2006
JACKSON,KY,3042.8823213625037,2525.0,2006
CLAY,KY,17730.70248703748,9923.0,2006
WEBSTER,KY,4047.068136000012,1940.0,2006
KENTON,KY,63012.082591941435,38586.0,2006
HARDIN,KY,21601.94695817595,13944.0,2006
MASON,KY,5404.223711362542,5013.0,2006
BRACKEN,KY,1303.9959150000032,633.0,2007
CAMPBELL,KY,38317.279320214235,23132.0,2007
ALLEN,KY,7791.28877612502,4207.0,2007
MADISON,KY,23180.219044363348,19961.0,2007
JACKSON,KY,3170.740642500005,2632.0,2007
BREATHITT,KY,7810.016507725121,6207.0,2007
POWELL,KY,4779.598900675026,3935.0,2007
CALDWELL,KY,5794.296994500039,4172.0,2007
HARRISON,KY,4899.692521362538,4099.0,2007
BRECKINRIDGE,KY,5951.0206123125245,2099.0,2007
METCALFE,KY,1427.8753875000007,1334.0,2007
LOGAN,KY,5803.477092937554,3210.0,2007
PULASKI,KY,26610.92017300081,17101.0,2007
SIMPSON,KY,8712.869692837576,4850.0,2007
CLARK,KY,16980.9623980003,14771.0,2007
LAWRENCE,KY,18934.331437499968,8317.0,2007
HANCOCK,KY,792.983137500001,457.0,2007
ADAIR,KY,3865.3395355000202,2316.0,2007
HENRY,KY,3554.129618037514,2063.0,2007
SCOTT,KY,11464.406575000152,9381.0,2007
SHELBY,KY,10568.900898850135,6972.0,2007
PIKE,KY,55065.668684365715,31805.0,2007
RUSSELL,KY,7503.132369225057,4494.0,2007
PENDLETON,KY,2727.080098500001,1820.0,2007
MCCREARY,KY,6045.943208000035,3549.0,2007
KNOTT,KY,2978.8712900000114,2395.0,2007
MARTIN,KY,3643.780490000013,2590.0,2007
GREEN,KY,2557.7838287250133,1661.0,2007
TODD,KY,2737.3034952250114,1148.0,2007
SPENCER,KY,2688.504335362515,1488.0,2007
BULLITT,KY,18070.201679999976,10918.0,2007
TRIGG,KY,2945.391840000005,1453.0,2007
LINCOLN,KY,5405.475320225051,4581.0,2007
JEFFERSON,KY,271106.4699747283,183651.0,2007
WHITLEY,KY,53384.63066212712,28348.0,2007
MENIFEE,KY,1694.7184375000045,998.0,2007
MARION,KY,5848.961940000029,3554.0,2007
KENTON,KY,75629.57314796727,44785.0,2007
MASON,KY,5806.69006172508,4878.0,2007
BUTLER,KY,6524.755092500035,3363.0,2007
CLINTON,KY,8989.111820000016,4748.0,2007
WARREN,KY,28842.209727726335,19965.0,2007
MCLEAN,KY,1282.9432288625019,1199.0,2007
MONROE,KY,3927.5530580875065,2132.0,2007
CALLOWAY,KY,11561.733806800105,7345.0,2007
CUMBERLAND,KY,3347.484371862514,1730.0,2007
FAYETTE,KY,82891.05187095773,61418.0,2007
GRAVES,KY,11872.010561250074,7095.0,2007
ANDERSON,KY,7099.477001812567,5693.0,2007
HART,KY,3256.8788452250105,2326.0,2007
BALLARD,KY,1525.4287004999987,1188.0,2007
HICKMAN,KY,688.7443800000003,442.0,2007
FLOYD,KY,29258.917280587568,17463.0,2007
LYON,KY,3700.239168862512,1579.0,2007
ESTILL,KY,4121.675359450011,3597.0,2007
MAGOFFIN,KY,3054.834937500006,2066.0,2007
BOONE,KY,61765.206858266,38760.0,2007
CARLISLE,KY,855.666975000002,546.0,2007
LETCHER,KY,10124.597337500118,8520.0,2007
ELLIOTT,KY,1769.3878125000024,775.0,2007
OHIO,KY,8049.3984937126115,3119.0,2007
BATH,KY,1937.8455700000072,1181.0,2007
MEADE,KY,3935.2757913625123,3102.0,2007
NICHOLAS,KY,1424.3357525000022,1045.0,2007
OWEN,KY,2155.5799775000064,1145.0,2007
GRAYSON,KY,13425.628571675108,7624.0,2007
WEBSTER,KY,4518.655188500004,2170.0,2007
CASEY,KY,2139.5816845000118,1833.0,2007
WOODFORD,KY,4958.1617520875125,3691.0,2007
HENDERSON,KY,19083.821053675558,14397.0,2007
ROWAN,KY,6795.271132500064,5179.0,2007
WASHINGTON,KY,1209.7668750000034,1555.0,2007
MUHLENBERG,KY,13742.273006362613,7955.0,2007
FRANKLIN,KY,14313.037625000188,13717.0,2007
WOLFE,KY,2646.3312935000063,2348.0,2007
FLEMING,KY,3424.8638025000264,1948.0,2007
WAYNE,KY,8195.603615162565,5323.0,2007
OWSLEY,KY,3103.7868525000163,1261.0,2007
TAYLOR,KY,7544.427147487597,4509.0,2007
MCCRACKEN,KY,41318.3624005016,30471.0,2007
OLDHAM,KY,9163.997471225082,8442.0,2007
DAVIESS,KY,28448.652885662646,18269.0,2007
BELL,KY,29039.86472100052,17354.0,2007
LARUE,KY,3555.9506038625136,2487.0,2007
BOYLE,KY,12394.197531862668,9418.0,2007
HARLAN,KY,16226.293321499963,10757.0,2007
MARSHALL,KY,12620.745248175157,7483.0,2007
LESLIE,KY,6407.316530500008,4292.0,2007
JOHNSON,KY,22696.104650000438,10138.0,2007
GREENUP,KY,24081.65080903763,11886.0,2007
NELSON,KY,10428.838781362647,7926.0,2007
CARROLL,KY,4746.527801362507,3627.0,2007
CHRISTIAN,KY,17794.22105360039,11341.0,2007
PERRY,KY,30269.26513117516,18085.0,2007
FULTON,KY,3573.718287500011,2921.0,2007
HOPKINS,KY,23935.930975362604,21204.0,2007
LAUREL,KY,23444.738143862887,15129.0,2007
LEE,KY,4907.938336000012,6789.0,2007
GALLATIN,KY,2303.221875000006,1136.0,2007
LIVINGSTON,KY,4340.673652500028,2110.0,2007
LEWIS,KY,5672.715337500048,3229.0,2007
GRANT,KY,19541.408739225262,13570.0,2007
CARTER,KY,11733.155150225095,7137.0,2007
BOURBON,KY,6148.470932587584,4924.0,2007
EDMONSON,KY,2015.331352500012,860.0,2007
KNOX,KY,13141.164459724898,6844.0,2007
MERCER,KY,5627.103530162574,4095.0,2007
ROCKCASTLE,KY,10248.163070862509,5147.0,2007
BARREN,KY,15897.090183862922,10818.0,2007
TRIMBLE,KY,877.8317250000017,536.0,2007
GARRARD,KY,4564.212925000013,2978.0,2007
HARDIN,KY,25554.415471263568,15939.0,2007
JESSAMINE,KY,17586.132621225202,13049.0,2007
CRITTENDEN,KY,8602.168449487508,4556.0,2007
MONTGOMERY,KY,13342.754174000156,8681.0,2007
UNION,KY,6798.140663950043,4385.0,2007
MORGAN,KY,2972.605410675025,2109.0,2007
BOYD,KY,44604.85235267751,33268.0,2007
CLAY,KY,18685.66559317498,10053.0,2007
KNOTT,KY,3648.7209975000205,2727.0,2008
GREENUP,KY,24942.548086575127,12640.0,2008
MCLEAN,KY,1393.7977125000045,1337.0,2008
KNOX,KY,14487.796888949924,7152.0,2008
MASON,KY,6394.612792725075,5609.0,2008
LAUREL,KY,24327.675983400448,15610.0,2008
LEE,KY,5153.042032725025,7280.0,2008
NICHOLAS,KY,1564.1692875000033,1120.0,2008
TODD,KY,2797.071612500012,1287.0,2008
MERCER,KY,6851.779524087595,5102.0,2008
PIKE,KY,51391.891305503086,32057.0,2008
BULLITT,KY,21990.96642300008,12419.0,2008
RUSSELL,KY,7418.335127725054,4677.0,2008
BREATHITT,KY,8580.509565000155,6825.0,2008
SHELBY,KY,12285.418004487612,8286.0,2008
CLINTON,KY,10962.846369499925,5988.0,2008
MADISON,KY,25474.50609947586,21290.0,2008
LESLIE,KY,7505.055200000021,5203.0,2008
JACKSON,KY,3350.1987740875047,2793.0,2008
FLEMING,KY,4135.949062500037,2306.0,2008
JOHNSON,KY,24278.58576797535,10726.0,2008
FRANKLIN,KY,15548.571899500352,11955.0,2008
TRIGG,KY,3776.377387500015,1820.0,2008
BATH,KY,2301.222825000012,1265.0,2008
HARLAN,KY,16193.826811499963,10763.0,2008
CARROLL,KY,5599.775242500036,4330.0,2008
PERRY,KY,33623.10565350007,19829.0,2008
PULASKI,KY,27317.904126038302,17241.0,2008
SPENCER,KY,3073.350993337525,1688.0,2008
MONTGOMERY,KY,13992.217357362657,9246.0,2008
TAYLOR,KY,7773.407654737634,5095.0,2008
BOURBON,KY,6839.6480309000935,5426.0,2008
OWSLEY,KY,3034.258252500012,1340.0,2008
MCCREARY,KY,5659.943716500001,3139.0,2008
WHITLEY,KY,55078.460610264534,28392.0,2008
HANCOCK,KY,969.3082125000027,520.0,2008
BRECKINRIDGE,KY,6366.744530362543,2562.0,2008
HARDIN,KY,28061.381421851143,17645.0,2008
CUMBERLAND,KY,3449.5169008625207,1791.0,2008
CASEY,KY,2406.830625000015,1673.0,2008
OLDHAM,KY,11540.65056603763,9472.0,2008
PENDLETON,KY,3024.9467770875067,1938.0,2008
POWELL,KY,5033.730377037533,4326.0,2008
WAYNE,KY,8561.490931125063,5462.0,2008
LAWRENCE,KY,12697.255740000059,6935.0,2008
CLAY,KY,20280.556766349957,10375.0,2008
ESTILL,KY,4620.8652511250175,3890.0,2008
HENRY,KY,4191.874896000029,2207.0,2008
ANDERSON,KY,8281.321223862577,6337.0,2008
BOYD,KY,65502.97138709067,39449.0,2008
MEADE,KY,4929.066645225022,3666.0,2008
SCOTT,KY,12096.600134587588,9774.0,2008
HARRISON,KY,5483.708937725028,4531.0,2008
LETCHER,KY,10974.394800000116,8687.0,2008
BOYLE,KY,13659.087053400151,10172.0,2008
WOODFORD,KY,5446.929629862523,4245.0,2008
FLOYD,KY,36696.91435800042,20962.0,2008
JESSAMINE,KY,18533.501715450217,13535.0,2008
ROCKCASTLE,KY,12123.94654436242,6042.0,2008
LYON,KY,4162.599463387519,1776.0,2008
ROWAN,KY,7145.539277500097,5320.0,2008
WOLFE,KY,3226.908644999997,2614.0,2008
GRANT,KY,19663.236984225277,12926.0,2008
BELL,KY,30678.155791862853,17745.0,2008
BALLARD,KY,2034.603720000001,1343.0,2008
CLARK,KY,19413.738659500275,16075.0,2008
HART,KY,3375.042611587515,2403.0,2008
KENTON,KY,82802.13547860441,49778.0,2008
JEFFERSON,KY,312980.8008573386,214725.0,2008
CRITTENDEN,KY,8783.176139887502,5126.0,2008
MENIFEE,KY,1525.8412875000056,758.0,2008
MONROE,KY,4570.8738215000185,2181.0,2008
GREEN,KY,2349.548940000007,1807.0,2008
GALLATIN,KY,2545.288537500005,1247.0,2008
HENDERSON,KY,22380.785644862983,17012.0,2008
CARLISLE,KY,1088.283075000003,677.0,2008
TRIMBLE,KY,1175.1911625000034,689.0,2008
NELSON,KY,13559.900275000171,10427.0,2008
GRAYSON,KY,11774.04384067507,7125.0,2008
HICKMAN,KY,933.9852000000017,521.0,2008
BRACKEN,KY,1003.177777500002,519.0,2008
LARUE,KY,3465.965748862514,2680.0,2008
GRAVES,KY,12201.237345500142,7594.0,2008
CALLOWAY,KY,12779.107832975087,8334.0,2008
METCALFE,KY,1738.3169775000024,1358.0,2008
WARREN,KY,33416.66952690156,23435.0,2008
SIMPSON,KY,10638.748100700092,5854.0,2008
LOGAN,KY,7091.195901000058,3714.0,2008
LEWIS,KY,6075.35993272507,3166.0,2008
ADAIR,KY,4965.698337500025,3023.0,2008
CARTER,KY,9194.531706625125,6588.0,2008
MUHLENBERG,KY,16154.880262500048,9194.0,2008
GARRARD,KY,5328.459000000011,3368.0,2008
MARTIN,KY,3753.6384585000133,2603.0,2008
CALDWELL,KY,7003.46659800005,5114.0,2008
WASHINGTON,KY,1486.9403250000048,1859.0,2008
MAGOFFIN,KY,3588.1996625000147,2327.0,2008
MARSHALL,KY,13883.077048400144,8239.0,2008
FULTON,KY,3860.8542875000153,3065.0,2008
ALLEN,KY,9884.828272725015,5376.0,2008
OHIO,KY,8035.293650850096,3751.0,2008
UNION,KY,6639.017402362554,4879.0,2008
WEBSTER,KY,4525.972572000011,2393.0,2008
LIVINGSTON,KY,5053.958287500022,2429.0,2008
LINCOLN,KY,6674.552201362581,5533.0,2008
OWEN,KY,2438.7229125000063,1262.0,2008
EDMONSON,KY,2191.2079575000103,917.0,2008
CHRISTIAN,KY,19866.3681830629,13268.0,2008
MARION,KY,6991.823805000047,4137.0,2008
MCCRACKEN,KY,47508.19194172699,33667.0,2008
BARREN,KY,17489.3608460003,11526.0,2008
DAVIESS,KY,31818.18767843779,20770.0,2008
FAYETTE,KY,90450.8787076834,65911.0,2008
CAMPBELL,KY,43453.83322262703,25651.0,2008
BUTLER,KY,7925.804713362549,4099.0,2008
BOONE,KY,71321.97027122884,41817.0,2008
HOPKINS,KY,27224.114914862745,15520.0,2008
ELLIOTT,KY,2616.416737500008,1103.0,2008
MORGAN,KY,3348.74403750002,2284.0,2008
HARRISON,KY,6824.9188577250525,5497.0,2009
KNOX,KY,14215.619909999932,8125.0,2009
MARSHALL,KY,15672.496320225206,9176.0,2009
MCCRACKEN,KY,53111.8703850019,36814.0,2009
CASEY,KY,2823.048172500016,1975.0,2009
WASHINGTON,KY,1957.693725000004,2232.0,2009
UNION,KY,7227.682024087591,5333.0,2009
LESLIE,KY,8343.773437500022,5676.0,2009
SPENCER,KY,3334.6060500000294,1921.0,2009
SCOTT,KY,14200.028756362595,10313.0,2009
TAYLOR,KY,8506.892813850132,5950.0,2009
DAVIESS,KY,36398.18675175038,24732.0,2009
MORGAN,KY,3717.7944413625232,2472.0,2009
LEWIS,KY,6667.505703862561,3444.0,2009
HARLAN,KY,16957.77360045002,10827.0,2009
BOYLE,KY,17116.34323976277,11590.0,2009
BELL,KY,30970.259513175282,19299.0,2009
CALDWELL,KY,8075.123512500029,5961.0,2009
METCALFE,KY,1836.9019125000054,1533.0,2009
WARREN,KY,37062.21662816434,25928.0,2009
WOLFE,KY,3600.9796500000066,1992.0,2009
OWEN,KY,3069.637162500013,1638.0,2009
MERCER,KY,8076.073777500113,6179.0,2009
CRITTENDEN,KY,7860.162000000019,4846.0,2009
FLOYD,KY,49622.73246045106,27968.0,2009
CUMBERLAND,KY,3518.7084193125233,1949.0,2009
ROCKCASTLE,KY,12714.419062724899,6639.0,2009
BREATHITT,KY,10124.224110900128,7570.0,2009
FRANKLIN,KY,15870.924322725246,12575.0,2009
PERRY,KY,41408.88573000027,23409.0,2009
LAUREL,KY,26333.05722157545,16256.0,2009
EDMONSON,KY,2282.271978862519,1134.0,2009
ADAIR,KY,5622.423922500029,3188.0,2009
TRIMBLE,KY,1151.3950500000046,607.0,2009
OHIO,KY,9539.848228162598,4926.0,2009
NELSON,KY,16550.476200000117,12451.0,2009
ANDERSON,KY,8974.460966587607,6591.0,2009
BOURBON,KY,7722.715061362613,6035.0,2009
HOPKINS,KY,31648.31655750023,19120.0,2009
MADISON,KY,28559.533605225668,22955.0,2009
GRAYSON,KY,12659.388642712613,8233.0,2009
ELLIOTT,KY,5656.4437875000085,1941.0,2009
BOONE,KY,76332.28296817906,45616.0,2009
JOHNSON,KY,28745.381662500287,13826.0,2009
GARRARD,KY,5335.7709675000015,3419.0,2009
PULASKI,KY,28775.08017157581,18615.0,2009
BRACKEN,KY,874.0777538625006,428.0,2009
LARUE,KY,3975.2595750000123,2907.0,2009
JESSAMINE,KY,20071.681117500164,14900.0,2009
CLARK,KY,20826.006506362733,16371.0,2009
JACKSON,KY,3635.9430675000153,2759.0,2009
MONTGOMERY,KY,15061.760302500204,10101.0,2009
FAYETTE,KY,95818.66311927084,67946.0,2009
GREEN,KY,2865.2206388625073,2073.0,2009
TODD,KY,3019.1101163625176,1395.0,2009
MARTIN,KY,4502.23857000002,2991.0,2009
POWELL,KY,5504.0025452250475,5358.0,2009
NICHOLAS,KY,1528.737202500004,818.0,2009
MONROE,KY,5213.106540000026,2739.0,2009
MENIFEE,KY,1874.1679500000039,938.0,2009
ROWAN,KY,9193.150965000124,6638.0,2009
OWSLEY,KY,3493.6454625000165,1532.0,2009
MCLEAN,KY,1537.2594750000044,1507.0,2009
GALLATIN,KY,3241.471087500009,1639.0,2009
KNOTT,KY,4490.033505000034,3159.0,2009
LETCHER,KY,13424.076746362569,10206.0,2009
BULLITT,KY,24174.39560681263,14156.0,2009
PENDLETON,KY,3357.731028862511,2268.0,2009
BUTLER,KY,9666.998700000053,4809.0,2009
CLINTON,KY,11724.229271362474,6337.0,2009
ESTILL,KY,5545.988937712535,4505.0,2009
JEFFERSON,KY,344625.76274298946,235063.0,2009
MARION,KY,7313.374208175048,4507.0,2009
TRIGG,KY,4774.748212500018,2349.0,2009
HENRY,KY,4067.003377500028,2154.0,2009
CHRISTIAN,KY,20581.761923850427,13066.0,2009
KENTON,KY,92685.96301710351,55658.0,2009
BATH,KY,2313.7054500000118,1252.0,2009
BRECKINRIDGE,KY,6715.14763886255,3118.0,2009
BALLARD,KY,2707.482825000008,1525.0,2009
CAMPBELL,KY,47540.685137251836,27298.0,2009
LINCOLN,KY,7462.890915000077,6303.0,2009
HANCOCK,KY,1014.8260575000024,558.0,2009
WEBSTER,KY,4929.037672499997,2882.0,2009
CARLISLE,KY,1431.0646125000046,796.0,2009
MCCREARY,KY,6728.143860000041,4011.0,2009
ALLEN,KY,10251.60127500002,5751.0,2009
FULTON,KY,3903.648337500013,3256.0,2009
GRANT,KY,22282.601587500347,14115.0,2009
RUSSELL,KY,8278.020431812554,5059.0,2009
PIKE,KY,63038.47469362879,36501.0,2009
WAYNE,KY,8970.63512681252,5829.0,2009
LAWRENCE,KY,14770.832910000066,8043.0,2009
OLDHAM,KY,12084.813465000096,9928.0,2009
CLAY,KY,21398.775555449858,10850.0,2009
SHELBY,KY,13273.312073400151,9054.0,2009
FLEMING,KY,4422.2178525000345,2562.0,2009
LOGAN,KY,8182.819331587562,4384.0,2009
SIMPSON,KY,13123.150682700125,7419.0,2009
MASON,KY,6388.030245225082,6031.0,2009
MUHLENBERG,KY,18162.83419136257,9978.0,2009
CARROLL,KY,6486.878025000036,4756.0,2009
BOYD,KY,74852.11858159023,42406.0,2009
GREENUP,KY,24927.092312250054,12496.0,2009
WHITLEY,KY,59003.02000747753,31094.0,2009
WOODFORD,KY,5622.934151812543,4179.0,2009
CARTER,KY,13404.66210386264,8252.0,2009
BARREN,KY,20355.237810000315,12647.0,2009
HICKMAN,KY,808.7845875000012,562.0,2009
LYON,KY,4459.746188625027,2286.0,2009
HARDIN,KY,31766.657086350926,19532.0,2009
LEE,KY,5963.806807500034,14652.0,2009
MAGOFFIN,KY,3813.5715750000154,2649.0,2009
MEADE,KY,5344.84878750002,4221.0,2009
GRAVES,KY,13315.816425000156,8349.0,2009
HENDERSON,KY,24322.055190000625,28040.0,2009
CALLOWAY,KY,15266.37166271266,9706.0,2009
HART,KY,3808.9929788625104,2821.0,2009
LIVINGSTON,KY,5847.138555000024,3088.0,2009
FLOYD,KY,70244.65973250137,38045.0,2010
LIVINGSTON,KY,5953.916638837524,3020.0,2010
LEE,KY,6599.665912500012,17282.0,2010
MONTGOMERY,KY,22731.851726362816,14035.0,2010
WEBSTER,KY,5583.160725000013,3193.0,2010
BRACKEN,KY,1064.3724750000008,572.0,2010
HANCOCK,KY,1076.7626025000031,619.0,2010
FAYETTE,KY,111319.67406338333,75315.0,2010
GALLATIN,KY,3932.0924625000157,2021.0,2010
PENDLETON,KY,3477.485723175011,2555.0,2010
POWELL,KY,6611.542800000062,5880.0,2010
CAMPBELL,KY,54514.550188389316,31337.0,2010
MADISON,KY,50372.315701951164,32342.0,2010
MARION,KY,8436.224370000053,4999.0,2010
ROWAN,KY,12113.535577500119,7864.0,2010
BOYD,KY,72505.81315976461,40259.0,2010
MEADE,KY,6159.0268050000295,4553.0,2010
CARTER,KY,28639.289212500174,13011.0,2010
HENDERSON,KY,26488.63291500055,42196.0,2010
CARROLL,KY,7524.269407500035,5213.0,2010
FULTON,KY,4011.198450000017,3305.0,2010
BOONE,KY,86492.7316725038,52229.0,2010
WAYNE,KY,9124.92336386256,6160.0,2010
SHELBY,KY,14425.904030437705,9451.0,2010
LEWIS,KY,8423.338203862593,4057.0,2010
LESLIE,KY,9995.94790500002,6498.0,2010
MARSHALL,KY,16105.070167500176,9919.0,2010
JOHNSON,KY,30378.98218500021,14758.0,2010
OWEN,KY,2732.7027750000125,1557.0,2010
PERRY,KY,49455.03150000043,27303.0,2010
NELSON,KY,17791.735627500213,13702.0,2010
LAUREL,KY,30130.870055887983,17379.0,2010
HOPKINS,KY,36249.79535250043,22998.0,2010
HARLAN,KY,18330.269152500037,11695.0,2010
LETCHER,KY,16766.559112500094,12712.0,2010
BUTLER,KY,9399.146681362563,5095.0,2010
CHRISTIAN,KY,21164.70386250025,13018.0,2010
SIMPSON,KY,11349.869559525083,6879.0,2010
SPENCER,KY,3381.6924675000323,2187.0,2010
JEFFERSON,KY,389737.6675572543,267338.0,2010
HICKMAN,KY,904.0159125000024,633.0,2010
GRAVES,KY,14412.282247500174,9071.0,2010
CALLOWAY,KY,16337.3748349877,10688.0,2010
MCCREARY,KY,10767.75258000006,6535.0,2010
GREENUP,KY,23819.55669907508,12220.0,2010
WHITLEY,KY,72026.31520969076,36541.0,2010
ALLEN,KY,9958.332952500015,5458.0,2010
LYON,KY,4241.440796587528,2026.0,2010
FLEMING,KY,5313.404737500026,2955.0,2010
LAWRENCE,KY,18463.1263275001,8954.0,2010
RUSSELL,KY,9906.739263862515,6760.0,2010
PIKE,KY,77274.90167659307,42136.0,2010
MARTIN,KY,5912.3415825000375,3749.0,2010
CLAY,KY,31301.858261362435,14764.0,2010
CARLISLE,KY,1743.745537500005,987.0,2010
LOGAN,KY,9155.220888862554,4913.0,2010
MCLEAN,KY,1621.8373275000038,1623.0,2010
MONROE,KY,6647.042730000029,3308.0,2010
CLINTON,KY,11731.417402500007,6227.0,2010
LARUE,KY,4658.262941362515,3362.0,2010
BALLARD,KY,3671.342955000008,1941.0,2010
TRIGG,KY,5312.817286500016,2687.0,2010
WOLFE,KY,4841.149125000022,2722.0,2010
TAYLOR,KY,9742.466678850178,6687.0,2010
BATH,KY,3468.0425325000165,1765.0,2010
BRECKINRIDGE,KY,7623.184297500058,3507.0,2010
KENTON,KY,102125.01072229148,62447.0,2010
LINCOLN,KY,8973.737163862606,6785.0,2010
HARDIN,KY,34841.011684088655,21671.0,2010
BULLITT,KY,28370.196022500262,16078.0,2010
JACKSON,KY,4603.713093862526,3250.0,2010
MENIFEE,KY,1752.5146875000053,947.0,2010
GREEN,KY,2912.1454875000118,2175.0,2010
TODD,KY,3336.714262500024,1464.0,2010
KNOTT,KY,6826.885057500091,4641.0,2010
OWSLEY,KY,4537.220227500015,2040.0,2010
BOYLE,KY,21837.922590225397,13546.0,2010
ADAIR,KY,6632.885280000034,3929.0,2010
JESSAMINE,KY,22782.06111750023,16425.0,2010
EDMONSON,KY,2782.00140000002,1401.0,2010
BOURBON,KY,9170.960987025102,6828.0,2010
MORGAN,KY,4359.707220000032,2697.0,2010
OHIO,KY,12069.307365450144,6302.0,2010
DAVIESS,KY,45588.43164971303,29583.0,2010
HARRISON,KY,7119.957405000082,5645.0,2010
CASEY,KY,6502.49295000002,3261.0,2010
MCCRACKEN,KY,56437.37563500173,41458.0,2010
ROCKCASTLE,KY,14879.678307037304,7386.0,2010
OLDHAM,KY,13879.014127500152,11102.0,2010
WARREN,KY,44861.70222543969,29468.0,2010
MUHLENBERG,KY,19957.39761,10777.0,2010
GRANT,KY,27022.916707500328,16407.0,2010
HART,KY,4227.2324475000205,3338.0,2010
BARREN,KY,24176.848867500208,14308.0,2010
WOODFORD,KY,5761.201946362539,4257.0,2010
MERCER,KY,9676.03879500016,6817.0,2010
HENRY,KY,4064.6994900000313,1967.0,2010
CUMBERLAND,KY,4074.761013862527,2257.0,2010
CLARK,KY,24726.97334250025,19047.0,2010
UNION,KY,8175.394567500085,5717.0,2010
ESTILL,KY,7861.542557362535,5763.0,2010
BELL,KY,33521.40092658806,21085.0,2010
MASON,KY,6400.35982908758,6458.0,2010
WASHINGTON,KY,1993.4724375000064,2142.0,2010
CALDWELL,KY,8176.17372750005,6293.0,2010
SCOTT,KY,18485.669295000087,11334.0,2010
KNOX,KY,16544.282362499933,9214.0,2010
MAGOFFIN,KY,4572.533370000017,3460.0,2010
METCALFE,KY,1856.2202250000025,1531.0,2010
GARRARD,KY,5242.652182500022,3274.0,2010
PULASKI,KY,36203.699062501226,22877.0,2010
NICHOLAS,KY,1613.9908350000032,877.0,2010
GRAYSON,KY,13940.618637037705,9325.0,2010
TRIMBLE,KY,868.9687125000012,482.0,2010
ANDERSON,KY,8749.886321362606,7581.0,2010
BREATHITT,KY,10670.96749500019,8198.0,2010
CRITTENDEN,KY,6794.024145225021,4456.0,2010
FRANKLIN,KY,18042.752704087914,14321.0,2010
ELLIOTT,KY,8204.135362500021,2841.0,2010
FLEMING,KY,6775.9781625000205,3564.0,2011
GALLATIN,KY,3916.8307125000124,2211.0,2011
ELLIOTT,KY,4572.733837500009,1784.0,2011
GREENUP,KY,24787.768280212567,13279.0,2011
LEWIS,KY,5845.480132725063,3166.0,2011
BATH,KY,3225.194775000016,1807.0,2011
JACKSON,KY,7002.616912500031,4353.0,2011
LINCOLN,KY,10696.259580000122,7761.0,2011
OWSLEY,KY,4794.487717500025,2114.0,2011
ROCKCASTLE,KY,17076.93857088734,8445.0,2011
PENDLETON,KY,3754.0789913625126,2734.0,2011
LYON,KY,4548.293730675024,2296.0,2011
LAWRENCE,KY,15173.826491587595,8139.0,2011
CARTER,KY,20318.608095225216,11108.0,2011
MARTIN,KY,6105.980602500046,3808.0,2011
LETCHER,KY,18659.91996750012,13506.0,2011
KNOTT,KY,7454.222779087586,4642.0,2011
CAMPBELL,KY,56844.372907951874,34336.0,2011
BREATHITT,KY,12048.324412500202,9582.0,2011
MAGOFFIN,KY,4826.680815000021,3708.0,2011
CASEY,KY,6465.171360450025,3511.0,2011
GARRARD,KY,5484.018258862511,3243.0,2011
MORGAN,KY,7182.384375000063,3905.0,2011
HENRY,KY,4605.986782500037,2341.0,2011
LEE,KY,7238.407432500026,17967.0,2011
NICHOLAS,KY,1791.6933000000042,1090.0,2011
BOYD,KY,56102.222292488914,36233.0,2011
OWEN,KY,3709.82189250002,2043.0,2011
KENTON,KY,112650.80445371721,75598.0,2011
WOLFE,KY,5974.813402500044,3337.0,2011
SCOTT,KY,30785.809680000053,16402.0,2011
FLOYD,KY,85421.85932681418,43897.0,2011
LARUE,KY,5073.996315225027,3802.0,2011
ALLEN,KY,11543.931255450041,6444.0,2011
CALLOWAY,KY,17299.751735662663,11431.0,2011
GRAVES,KY,16515.58198136272,10462.0,2011
HICKMAN,KY,874.2843374999995,592.0,2011
CARLISLE,KY,1964.096400000004,1118.0,2011
MONROE,KY,7858.571715000046,4001.0,2011
GREEN,KY,3086.098372500017,2548.0,2011
HARDIN,KY,38119.71140681365,25033.0,2011
BALLARD,KY,3744.950077950011,1883.0,2011
CUMBERLAND,KY,4654.179607500035,2680.0,2011
BUTLER,KY,9807.407666362576,5400.0,2011
CLINTON,KY,12929.294850000017,7069.0,2011
TAYLOR,KY,11974.041582487676,8312.0,2011
BRECKINRIDGE,KY,8078.8108500000635,3895.0,2011
